,A,B,anion,gllbsc_dir-gap,gllbsc_ind-gap,heat_of_formation_all,VB_dir,CB_dir,VB_ind,CB_ind,simple_score,complex_score,product_score
6089,Ge,Ru,ON2,0.0,0.0,1.1,6.06969444367,6.06969444367,6.06969444367,6.06969444367,5.0,5.82572751968,0.616850182045
6090,Ge,Sb,N3,0.0,0.0,1.64,6.11815619996,6.11815619996,6.11815619996,6.11815619996,5.0,5.13170473516,0.0965407232705
6091,Ge,Sb,O2F,0.0,0.0,0.86,6.66665606703,6.66665606703,6.66665606703,6.66665606703,5.0,6.8061602079,1.35452562177
6092,Ge,Sb,O2N,0.0,0.0,0.92,6.20475712905,6.20475712905,6.20475712905,6.20475712905,5.0,6.4913453671,1.11746296112
6093,Ge,Sb,O2S,0.0,0.0,0.76,6.01417389851,6.01417389851,6.01417389851,6.01417389851,5.0,7.47449074043,1.85391320126
6094,Ge,Sb,O3,0.0,0.0,0.8,6.24851619508,6.24851619508,6.24851619508,6.24851619508,5.0,7.18353258235,1.63697472537
6095,Ge,Sb,OFN,0.0,0.0,1.0,6.61996872016,6.61996872016,6.61996872016,6.61996872016,5.0,6.14673271084,0.859905492809
6096,Ge,Sb,ON2,0.0,0.0,1.28,6.16130451271,6.16130451271,6.16130451271,6.16130451271,5.0,5.44873717588,0.334866816089
6097,Ge,Sc,N3,0.0,0.0,1.92,5.67834147936,5.67834147936,5.67834147936,5.67834147936,0.0,4.43385678945,0.0318876055813
6098,Ge,Sc,O2F,3.2,2.4,0.58,7.78741144174,4.58741144174,7.38741144174,4.98741144174,15.0,21.4915601724,10.8606248459
6099,Ge,Sc,O2N,0.0,0.0,1.4,5.75871694408,5.75871694408,5.75871694408,5.75871694408,5.0,5.31392777182,0.222428091202
6100,Ge,Sc,O2S,0.0,0.0,1.02,5.58183413366,5.58183413366,5.58183413366,5.58183413366,0.0,4.34591533088,0.526819621409
6101,Ge,Sc,O3,0.0,0.0,0.98,5.79933031053,5.79933031053,5.79933031053,5.79933031053,5.0,6.23958535368,0.92115902556
6102,Ge,Sc,OFN,0.0,0.0,1.1,6.14408029921,6.14408029921,6.14408029921,6.14408029921,5.0,5.82451591,0.616700822273
6103,Ge,Sc,ON2,0.0,0.0,1.76,5.71838799763,5.71838799763,5.71838799763,5.71838799763,0.0,4.96216070047,0.0619758972903
6104,Ge,Si,N3,0.0,0.0,1.4,6.09527919605,6.09527919605,6.09527919605,6.09527919605,5.0,5.29891420537,0.221762658482
6105,Ge,Si,O2F,0.0,0.0,0.98,6.64172811293,6.64172811293,6.64172811293,6.64172811293,5.0,6.22474676116,0.918433495316
6106,Ge,Si,O2N,0.0,0.0,0.82,6.18155630702,6.18155630702,6.18155630702,6.18155630702,5.0,7.05177141417,1.53784130214
6107,Ge,Si,O2S,2.2,1.3,0.94,7.09168570512,4.89168570512,6.64168570512,5.34168570512,15.0,17.6320678355,3.39915512143
6108,Ge,Si,O3,5.5,5.5,0.56,8.9651517492,3.4851517492,8.9501517492,3.5001517492,10.0,14.4864364303,6.67360506463
6109,Ge,Si,OFN,2.6,2.0,0.84,7.89521533934,5.29521533934,7.59521533934,5.59521533934,15.0,17.1084475246,4.38284981122
6110,Ge,Si,ON2,0.0,0.0,1.2,6.13826616867,6.13826616867,6.13826616867,6.13826616867,5.0,5.58901429705,0.439927017946
6111,Ge,Sn,N3,0.0,0.0,1.46,5.9726340241,5.9726340241,5.9726340241,5.9726340241,5.0,5.24652191512,0.180366401496
6112,Ge,Sn,O2F,0.0,0.0,0.68,6.5080876577,6.5080876577,6.5080876577,6.5080876577,5.0,8.14234536529,2.3566375083
6113,Ge,Sn,O2N,0.0,0.0,0.82,6.05717512417,6.05717512417,6.05717512417,6.05717512417,5.0,7.05369457562,1.53843254178
6114,Ge,Sn,O2S,1.8,1.2,0.74,6.7711249728,4.9711249728,6.4711249728,5.2711249728,15.0,18.4910865441,6.24705188299
6115,Ge,Sn,O3,3.7,3.1,0.46,7.93989336773,4.25989336773,7.64989336773,4.54989336773,15.0,24.2930453137,15.9741657591
6116,Ge,Sn,OFN,1.3,0.3,0.86,7.11251078334,5.81251078334,6.61251078334,6.31251078334,5.0,15.2040145832,3.62945763048
6117,Ge,Sn,ON2,0.0,0.0,1.12,6.01475604132,6.01475604132,6.01475604132,6.01475604132,5.0,5.77353453908,0.576891622696
6118,Ge,Sr,N3,0.0,0.0,2.18,5.12481523024,5.12481523024,5.12481523024,5.12481523024,0.0,0.903474460449,0.00259092941933
6119,Ge,Sr,O2F,0.0,0.0,1.54,5.58426091627,5.58426091627,5.58426091627,5.58426091627,0.0,3.48089104825,0.0900883307121
6120,Ge,Sr,O2N,0.0,0.0,2.32,5.19735567312,5.19735567312,5.19735567312,5.19735567312,0.0,0.960671197318,0.0017042090209
6121,Ge,Sr,O2S,0.0,0.0,1.16,5.03771544646,5.03771544646,5.03771544646,5.03771544646,0.0,1.61219236104,0.0947465709179
6122,Ge,Sr,O3,0.0,0.0,2.02,5.23401003772,5.23401003772,5.23401003772,5.23401003772,0.0,1.05536574499,0.00523630847903
6123,Ge,Sr,OFN,0.0,0.0,2.0,5.54515370512,5.54515370512,5.54515370512,5.54515370512,0.0,2.93109842586,0.0159159934371
6124,Ge,Sr,ON2,0.0,0.0,2.88,5.16095800318,5.16095800318,5.16095800318,5.16095800318,0.0,0.905054528221,0.000228700162493
6125,Ge,Ta,N3,0.0,0.0,1.06,5.91601115475,5.91601115475,5.91601115475,5.91601115475,5.0,5.9479330965,0.705827419111
6126,Ge,Ta,O2F,0.0,0.0,0.34,6.44638848182,6.44638848182,6.44638848182,6.44638848182,10.0,12.5984648868,5.69907995369
6127,Ge,Ta,O2N,2.3,1.8,0.24,7.16475077266,4.83475077266,6.88475077266,5.11475077266,20.0,25.8803844261,23.1308822227
6128,Ge,Ta,O2S,0.0,0.0,0.4,5.81546444832,5.81546444832,5.81546444832,5.81546444832,10.0,11.6501409249,4.99101637217
6129,Ge,Ta,O3,0.0,0.0,0.18,6.04206403082,6.04206403082,6.04206403082,6.04206403082,15.0,15.0044797719,7.50671965792
6130,Ge,Ta,OFN,0.0,0.0,0.6,6.40124369377,6.40124369377,6.40124369377,6.40124369377,5.0,8.9570660516,2.96768309201
6131,Ge,Ta,ON2,0.0,0.0,0.52,5.95773383903,5.95773383903,5.95773383903,5.95773383903,5.0,9.92705337311,3.69520832853
6132,Ge,Te,N3,0.0,0.0,1.72,6.27172029813,6.27172029813,6.27172029813,6.27172029813,5.0,5.09879996011,0.073054729807
6133,Ge,Te,O2F,0.0,0.0,0.94,6.83398736641,6.83398736641,6.83398736641,6.83398736641,5.0,6.39578112624,1.04678963639
6134,Ge,Te,O2N,0.0,0.0,1.22,6.36049488758,6.36049488758,6.36049488758,6.36049488758,5.0,5.54860811871,0.410847080856
6135,Ge,Te,O2S,0.0,0.0,0.9,6.16512806849,6.16512806849,6.16512806849,6.16512806849,5.0,6.59119265477,1.19215535987
6136,Ge,Te,O3,0.0,0.0,0.84,6.40535229456,6.40535229456,6.40535229456,6.40535229456,5.0,6.92503953362,1.44344346228
6137,Ge,Te,OFN,0.0,0.0,1.06,6.78612817951,6.78612817951,6.78612817951,6.78612817951,5.0,5.93963148886,0.704657486521
6138,Ge,Te,ON2,0.0,0.0,1.18,6.31595162209,6.31595162209,6.31595162209,6.31595162209,5.0,5.62855800681,0.470671212252
6139,Ge,Ti,N3,0.0,0.0,1.42,5.71526052186,5.71526052186,5.71526052186,5.71526052186,0.0,5.114533539,0.200164560309
6140,Ge,Ti,O2F,0.0,0.0,0.42,6.22764031963,6.22764031963,6.22764031963,6.22764031963,10.0,11.3313538643,4.74886874914
6141,Ge,Ti,O2N,0.0,0.0,0.58,5.79615856614,5.79615856614,5.79615856614,5.79615856614,5.0,9.19848980282,3.14699246085
6142,Ge,Ti,O2S,2.7,2.2,0.52,6.96812571146,4.26812571146,6.71812571146,4.51812571146,20.0,24.920225671,14.7606770131
6143,Ge,Ti,O3,4.0,3.4,0.2,7.83203598973,3.84203598973,7.53703598973,4.13703598973,20.0,26.7958968678,25.1938453016
6144,Ge,Ti,OFN,1.6,1.1,0.52,6.98402744972,5.38402744972,6.73402744972,5.63402744972,15.0,20.0391208622,11.1582564356
6145,Ge,Ti,ON2,0.0,0.0,0.8,5.75556741178,5.75556741178,5.75556741178,5.75556741178,5.0,7.20067581186,1.6425855409
6146,Ge,Tl,N3,0.0,0.0,2.64,6.27172029813,6.27172029813,6.27172029813,6.27172029813,5.0,5.00533037626,0.00293261417628
6147,Ge,Tl,O2F,0.0,0.0,1.12,6.83398736641,6.83398736641,6.83398736641,6.83398736641,5.0,5.76848517874,0.576309633643
6148,Ge,Tl,O2N,0.0,0.0,1.94,6.36049488758,6.36049488758,6.36049488758,6.36049488758,5.0,5.04611766846,0.0339105100277
6149,Ge,Tl,O2S,0.0,0.0,1.28,6.16512806849,6.16512806849,6.16512806849,6.16512806849,5.0,5.44869044507,0.334863687913
6150,Ge,Tl,O3,0.0,0.0,1.28,6.40535229456,6.40535229456,6.40535229456,6.40535229456,5.0,5.44699747338,0.334750359854
6151,Ge,Tl,OFN,0.0,0.0,1.56,6.78612817951,6.78612817951,6.78612817951,6.78612817951,5.0,5.16996583233,0.12739570912
6152,Ge,Tl,ON2,0.0,0.0,1.9,6.31595162209,6.31595162209,6.31595162209,6.31595162209,5.0,5.05312071709,0.0389949002708
6153,Ge,V,N3,0.0,0.0,1.18,5.76411601078,5.76411601078,5.76411601078,5.76411601078,5.0,5.64537534012,0.472253938524
6154,Ge,V,O2F,0.0,0.0,0.42,6.28087576034,6.28087576034,6.28087576034,6.28087576034,10.0,11.330939871,4.74847568844
6155,Ge,V,O2N,0.0,0.0,0.4,5.84570559196,5.84570559196,5.84570559196,5.84570559196,10.0,11.6481931891,4.98907752456
6156,Ge,V,O2S,0.0,0.0,0.46,5.66615086752,5.66615086752,5.66615086752,5.66615086752,5.0,9.97786538654,3.64880283124
6157,Ge,V,O3,0.0,0.0,0.32,5.88693244608,5.88693244608,5.88693244608,5.88693244608,10.0,12.940060054,5.95931968922
6158,Ge,V,OFN,0.0,0.0,0.62,6.23689007661,6.23689007661,6.23689007661,6.23689007661,5.0,8.74054395714,2.80508794952
6159,Ge,V,ON2,0.0,0.0,0.6,5.80476745416,5.80476745416,5.80476745416,5.80476745416,5.0,8.97098096015,2.97594087131
6160,Ge,W,N3,0.0,0.0,0.64,6.0001588496,6.0001588496,6.0001588496,6.0001588496,5.0,8.53622889569,2.65095434655
6161,Ge,W,O2F,0.0,0.0,0.7,6.53808011604,6.53808011604,6.53808011604,6.53808011604,5.0,7.96131923505,2.22087464545
6162,Ge,W,O2N,0.0,0.0,0.36,6.08508955651,6.08508955651,6.08508955651,6.08508955651,10.0,12.2745621683,5.45715235822
6163,Ge,W,O2S,0.0,0.0,0.74,5.89818199483,5.89818199483,5.89818199483,5.89818199483,5.0,7.63408301656,1.97228687998
6164,Ge,W,O3,0.0,0.0,0.48,6.12800466667,6.12800466667,6.12800466667,6.12800466667,10.0,10.4607511269,4.09576356496
6165,Ge,W,OFN,0.0,0.0,0.66,6.49229320111,6.49229320111,6.49229320111,6.49229320111,5.0,8.33224408439,2.49906499959
6166,Ge,W,ON2,0.0,0.0,0.38,6.04247498573,6.04247498573,6.04247498573,6.04247498573,10.0,11.9546813367,5.2173187887
6167,Ge,Y,N3,0.0,0.0,2.06,5.62639669716,5.62639669716,5.62639669716,5.62639669716,0.0,3.79857374119,0.0168045500018
6168,Ge,Y,O2F,0.0,0.0,0.74,6.130809749,6.130809749,6.130809749,6.130809749,5.0,7.62776424912,1.96979897014
6169,Ge,Y,O2N,0.0,0.0,1.6,5.70603689683,5.70603689683,5.70603689683,5.70603689683,0.0,4.87264266435,0.104770926122
6170,Ge,Y,O2S,0.0,0.0,0.84,5.530772189,5.530772189,5.530772189,5.530772189,0.0,4.67876163544,0.795062927867
6171,Ge,Y,O3,0.0,0.0,1.18,5.74627873711,5.74627873711,5.74627873711,5.74627873711,5.0,5.64704713156,0.472411275492
6172,Ge,Y,OFN,0.0,0.0,1.26,6.08787499453,6.08787499453,6.08787499453,6.08787499453,5.0,5.48141681011,0.358645731686
6173,Ge,Y,ON2,0.0,0.0,1.94,5.66607687472,5.66607687472,5.66607687472,5.66607687472,0.0,4.28218349842,0.0287303753137
6174,Ge,Zn,N3,0.0,0.0,1.7,6.01373400844,6.01373400844,6.01373400844,6.01373400844,5.0,5.10956363632,0.0783827105271
6175,Ge,Zn,O2F,0.0,0.0,0.88,6.55287230377,6.55287230377,6.55287230377,6.55287230377,5.0,6.69455983589,1.27074705626
6176,Ge,Zn,O2N,0.0,0.0,1.64,6.09885686824,6.09885686824,6.09885686824,6.09885686824,5.0,5.13201488651,0.0965467080518
6177,Ge,Zn,O2S,0.0,0.0,1.26,5.91152643445,5.91152643445,5.91152643445,5.91152643445,5.0,5.486454524,0.359006825285
6178,Ge,Zn,O3,0.0,0.0,1.34,6.1418690724,6.1418690724,6.1418690724,6.1418690724,5.0,5.36599406828,0.272603594644
6179,Ge,Zn,OFN,0.0,0.0,1.3,6.50698179746,6.50698179746,6.50698179746,6.50698179746,5.0,5.41716529523,0.312572572044
6180,Ge,Zn,ON2,0.0,0.0,1.98,6.05614588341,6.05614588341,6.05614588341,6.05614588341,5.0,5.04348694534,0.0295083325413
6181,Ge,Zr,N3,0.0,0.0,1.22,5.77686860454,5.77686860454,5.77686860454,5.77686860454,5.0,5.56454555071,0.412156411543
6182,Ge,Zr,O2F,0.0,0.0,0.58,6.29477163906,6.29477163906,6.29477163906,6.29477163906,5.0,9.18445392878,3.13818525734
6183,Ge,Zr,O2N,0.0,0.0,0.7,5.8586386954,5.8586386954,5.8586386954,5.8586386954,5.0,7.97214521917,2.2256829153
6184,Ge,Zr,O2S,2.8,2.5,0.6,7.07868672211,4.27868672211,6.92868672211,4.42868672211,20.0,23.9563222288,11.8689666865
6185,Ge,Zr,O3,4.4,3.7,0.28,8.08495676026,3.71495676026,7.72495676026,4.07495676026,15.0,23.2102842139,18.8554362505
6186,Ge,Zr,OFN,1.6,1.0,0.62,7.05068864092,5.45068864092,6.75068864092,5.75068864092,15.0,18.8243348213,8.46035861808
6187,Ge,Zr,ON2,0.0,0.0,0.94,5.81760998562,5.81760998562,5.81760998562,5.81760998562,5.0,6.4094439505,1.04965000807
6188,Hf,Ag,N3,0.0,0.0,2.32,5.66171646425,5.66171646425,5.66171646425,5.66171646425,0.0,4.19655427208,0.00751705599628
6189,Hf,Ag,O2F,0.0,0.0,2.34,6.16929597456,6.16929597456,6.16929597456,6.16929597456,5.0,5.01353835971,0.00837893843753
6190,Hf,Ag,O2N,0.0,0.0,2.36,5.74185660615,5.74185660615,5.74185660615,5.74185660615,5.0,5.03047851975,0.0078404011202
6191,Hf,Ag,O2S,0.0,0.0,2.18,5.56549167219,5.56549167219,5.56549167219,5.56549167219,0.0,3.12011424545,0.00908820198508
6192,Hf,Ag,O3,0.0,0.0,2.32,5.78235106502,5.78235106502,5.78235106502,5.78235106502,5.0,5.02837028042,0.00901130626939
6193,Hf,Ag,OFN,0.0,0.0,2.34,6.1260916967,6.1260916967,6.1260916967,6.1260916967,5.0,5.01411008617,0.00837989607544
6194,Hf,Ag,ON2,0.0,0.0,1.82,5.70164573456,5.70164573456,5.70164573456,5.70164573456,0.0,4.73940859857,0.0481457113814
6195,Hf,Al,N3,0.0,0.0,1.16,5.30606454735,5.30606454735,5.30606454735,5.30606454735,0.0,1.91795784922,0.125539500751
6196,Hf,Al,O2F,0.0,0.0,1.1,5.78175944688,5.78175944688,5.78175944688,5.78175944688,5.0,5.8382685251,0.618396159872
6197,Hf,Al,O2N,1.9,1.3,0.8,6.31617052774,4.44617052774,6.03617052774,4.72617052774,20.0,22.1819364239,6.54580927174
6198,Hf,Al,O2S,0.0,0.0,1.04,5.21588430591,5.21588430591,5.21588430591,5.21588430591,0.0,1.98613641688,0.14790899734
6199,Hf,Al,O3,0.0,0.0,0.72,5.4191212471,5.4191212471,5.4191212471,5.4191212471,0.0,4.63315509594,0.771547981434
6200,Hf,Al,OFN,0.0,0.0,1.02,5.74126913118,5.74126913118,5.74126913118,5.74126913118,5.0,6.09325838891,0.808089356614
6201,Hf,Al,ON2,0.0,0.0,1.0,5.34348558157,5.34348558157,5.34348558157,5.34348558157,0.0,2.5563700223,0.242461745914
6202,Hf,As,N3,0.0,0.0,1.2,5.86579250414,5.86579250414,5.86579250414,5.86579250414,5.0,5.59705272155,0.440633890407
6203,Hf,As,O2F,0.0,0.0,2.06,6.39166767039,6.39166767039,6.39166767039,6.39166767039,5.0,5.03050564951,0.0222974908678
6204,Hf,As,O2N,0.0,0.0,1.32,5.94882128996,5.94882128996,5.94882128996,5.94882128996,5.0,5.39624031368,0.292242916026
6205,Hf,As,O2S,0.0,0.0,1.56,5.76609929846,5.76609929846,5.76609929846,5.76609929846,5.0,5.18763708074,0.127845947587
6206,Hf,As,O3,0.0,0.0,1.2,5.99077536781,5.99077536781,5.99077536781,5.99077536781,5.0,5.59203318054,0.440192488575
6207,Hf,As,OFN,0.0,0.0,1.5,6.34690609837,6.34690609837,6.34690609837,6.34690609837,5.0,5.21011012949,0.156881210867
6208,Hf,As,ON2,0.0,0.0,1.1,5.90716102126,5.90716102126,5.90716102126,5.90716102126,5.0,5.83061592556,0.617452794583
6209,Hf,Au,N3,0.0,0.0,2.28,5.96632195312,5.96632195312,5.96632195312,5.96632195312,5.0,5.02031512829,0.0103441780994
6210,Hf,Au,O2F,0.0,0.0,2.56,6.50120970218,6.50120970218,6.50120970218,6.50120970218,5.0,5.00562308328,0.00387923162298
6211,Hf,Au,O2N,0.0,0.0,2.46,6.05077370746,6.05077370746,6.05077370746,6.05077370746,5.0,5.01162735188,0.00550851962205
6212,Hf,Au,O2S,0.0,0.0,2.26,5.86492017984,5.86492017984,5.86492017984,5.86492017984,5.0,5.02562752317,0.0111032216222
6213,Hf,Au,O3,0.0,0.0,2.48,6.09344680501,6.09344680501,6.09344680501,6.09344680501,5.0,5.01030761003,0.00513539155078
6214,Hf,Au,OFN,0.0,0.0,1.74,6.45568099492,6.45568099492,6.45568099492,6.45568099492,5.0,5.09139171383,0.0681265627638
6215,Hf,Au,ON2,0.0,0.0,1.8,6.00839945445,6.00839945445,6.00839945445,6.00839945445,5.0,5.07898536026,0.0553221841205
6216,Hf,Ba,N3,0.0,0.0,3.3,5.11797878262,5.11797878262,5.11797878262,5.11797878262,0.0,0.883480244487,5.14071737421e-05
6217,Hf,Ba,O2F,0.0,0.0,2.62,5.57681157312,5.57681157312,5.57681157312,5.57681157312,0.0,3.22344996661,0.0020244715072
6218,Hf,Ba,O2N,0.0,0.0,2.98,5.19042245734,5.19042245734,5.19042245734,5.19042245734,0.0,0.939229787495,0.00016735229289
6219,Hf,Ba,O2S,0.0,0.0,3.18,5.030995189,5.030995189,5.030995189,5.030995189,0.0,0.951961892479,8.42882437879e-05
6220,Hf,Ba,O3,0.0,0.0,1.58,5.22702792543,5.22702792543,5.22702792543,5.22702792543,0.0,1.16371660599,0.0238945593542
6221,Hf,Ba,OFN,0.0,0.0,2.98,5.53775653057,5.53775653057,5.53775653057,5.53775653057,0.0,2.82301309158,0.000503431049302
6222,Hf,Ba,ON2,0.0,0.0,3.34,5.1540733415,5.1540733415,5.1540733415,5.1540733415,0.0,0.898052280853,4.54313878153e-05
6223,Hf,Be,N3,0.0,0.0,1.26,5.77445150385,5.77445150385,5.77445150385,5.77445150385,5.0,5.49490763867,0.359612728216
6224,Hf,Be,O2F,0.0,0.0,0.88,6.29213784247,6.29213784247,6.29213784247,6.29213784247,5.0,6.69549472745,1.27098464184
6225,Hf,Be,O2N,0.0,0.0,1.06,5.85618738128,5.85618738128,5.85618738128,5.85618738128,5.0,5.95086214928,0.706240205941
6226,Hf,Be,O2S,0.0,0.0,1.28,5.67631070173,5.67631070173,5.67631070173,5.67631070173,0.0,4.80698078216,0.291907440236
6227,Hf,Be,O3,3.7,3.2,0.76,7.73248815824,4.06248815824,7.51748815824,4.27748815824,10.0,20.8532898148,6.80943566629
6228,Hf,Be,OFN,0.0,0.0,0.96,6.24807328911,6.24807328911,6.24807328911,6.24807328911,5.0,6.30910636504,0.980943743466
6229,Hf,Be,ON2,0.0,0.0,1.2,5.81517583833,5.81517583833,5.81517583833,5.81517583833,5.0,5.60016102295,0.440907224151
6230,Hf,Bi,N3,0.0,0.0,2.18,5.57493600796,5.57493600796,5.57493600796,5.57493600796,0.0,3.2189454835,0.00937788978008
6231,Hf,Bi,O2F,0.0,0.0,2.2,6.07473554876,6.07473554876,6.07473554876,6.07473554876,5.0,5.02202589481,0.0136761672126
6232,Hf,Bi,O2N,0.0,0.0,2.32,5.6538477948,5.6538477948,5.6538477948,5.6538477948,0.0,4.10253355996,0.00734815990225
6233,Hf,Bi,O2S,0.0,0.0,1.56,5.48018610986,5.48018610986,5.48018610986,5.48018610986,0.0,2.47231705748,0.0586634259198
6234,Hf,Bi,O3,0.0,0.0,1.36,5.6937215713,5.6937215713,5.6937215713,5.6937215713,0.0,4.91240242451,0.232640532664
6235,Hf,Bi,OFN,0.0,0.0,2.28,6.03219348826,6.03219348826,6.03219348826,6.03219348826,5.0,5.018480519,0.0103403875531
6236,Hf,Bi,ON2,0.0,0.0,1.5,5.61425325888,5.61425325888,5.61425325888,5.61425325888,0.0,3.83928662637,0.113878314863
6237,Hf,B,N3,0.0,0.0,1.34,5.62293393275,5.62293393275,5.62293393275,5.62293393275,0.0,4.09232696814,0.203200107603
6238,Hf,B,O2F,0.0,0.0,1.54,6.1270365437,6.1270365437,6.1270365437,6.1270365437,5.0,5.18499078052,0.136625892991
6239,Hf,B,O2N,3.4,2.6,1.06,7.41252511788,3.99252511788,6.99752511788,4.40752511788,20.0,20.9395229136,2.8185687407
6240,Hf,B,O2S,0.0,0.0,1.16,5.52736827667,5.52736827667,5.52736827667,5.52736827667,0.0,3.39342499015,0.274130358446
6241,Hf,B,O3,0.0,0.0,1.2,5.74274219133,5.74274219133,5.74274219133,5.74274219133,5.0,5.60622257413,0.441440256912
6242,Hf,B,OFN,0.0,0.0,1.42,6.08412821342,6.08412821342,6.08412821342,6.08412821342,5.0,5.27941014604,0.206985005228
6243,Hf,B,ON2,0.0,0.0,1.22,5.66258968915,5.66258968915,5.66258968915,5.66258968915,0.0,4.74275189183,0.344642419577
6244,Hf,Ca,N3,0.0,0.0,2.92,4.91989754086,4.91989754086,4.91989754086,4.91989754086,0.0,1.26408765261,0.000277893708614
6245,Hf,Ca,O2F,0.0,0.0,1.76,5.3609721161,5.3609721161,5.3609721161,5.3609721161,0.0,1.58238547121,0.0190303814083
6246,Hf,Ca,O2N,0.0,0.0,1.4,4.9895374265,4.9895374265,4.9895374265,4.9895374265,0.0,1.33228537761,0.0459533584315
6247,Hf,Ca,O2S,0.0,0.0,1.56,4.83628047512,4.83628047512,4.83628047512,4.83628047512,0.0,1.85229047007,0.0428660236061
6248,Hf,Ca,O3,0.0,0.0,1.2,5.02472615237,5.02472615237,5.02472615237,5.02472615237,0.0,1.54828630734,0.0845987642323
6249,Hf,Ca,OFN,0.0,0.0,2.26,5.32342862169,5.32342862169,5.32342862169,5.32342862169,0.0,1.33303161222,0.00292104346823
6250,Hf,Ca,ON2,0.0,0.0,1.96,4.95459513126,4.95459513126,4.95459513126,4.95459513126,0.0,1.17893644989,0.00718832098445
6251,Hf,Cd,N3,0.0,0.0,2.32,5.65916384082,5.65916384082,5.65916384082,5.65916384082,0.0,4.16597562005,0.00746212538821
6252,Hf,Cd,O2F,0.0,0.0,1.28,6.16651450545,6.16651450545,6.16651450545,6.16651450545,5.0,5.44867371967,0.33486256831
6253,Hf,Cd,O2N,0.0,0.0,2.24,5.73926785099,5.73926785099,5.73926785099,5.73926785099,5.0,5.03616981336,0.0119301673836
6254,Hf,Cd,O2S,0.0,0.0,2.32,5.56298243236,5.56298243236,5.56298243236,5.56298243236,0.0,3.08661575465,0.00552319447385
6255,Hf,Cd,O3,0.0,0.0,1.3,5.77974405266,5.77974405266,5.77974405266,5.77974405266,5.0,5.43333610777,0.313583393908
6256,Hf,Cd,OFN,0.2,0.2,2.12,6.22332970654,6.02332970654,6.22332970654,6.02332970654,5.0,6.63915776272,0.0239150993557
6257,Hf,Cd,ON2,0.0,0.0,1.74,5.69907510875,5.69907510875,5.69907510875,5.69907510875,0.0,4.72987288624,0.0632013138624
6258,Hf,Co,N3,0.0,0.0,1.14,5.62555290637,5.62555290637,5.62555290637,5.62555290637,0.0,4.47745064215,0.405037402505
6259,Hf,Co,O2F,0.0,0.0,1.56,6.12989031138,6.12989031138,6.12989031138,6.12989031138,5.0,5.17274536026,0.127466527568
6260,Hf,Co,O2N,0.0,0.0,1.24,5.70518116241,5.70518116241,5.70518116241,5.70518116241,0.0,5.22587323127,0.361783266784
6261,Hf,Co,O2S,0.0,0.0,1.16,5.52994273902,5.52994273902,5.52994273902,5.52994273902,0.0,3.41791187799,0.276596375862
6262,Hf,Co,O3,0.0,0.0,1.02,5.74541696761,5.74541696761,5.74541696761,5.74541696761,5.0,6.09284611828,0.808022993429
6263,Hf,Co,OFN,0.0,0.0,1.42,6.08696199584,6.08696199584,6.08696199584,6.08696199584,5.0,5.27935908854,0.206982893134
6264,Hf,Co,ON2,0.0,0.0,1.04,5.6652271331,5.6652271331,5.6652271331,5.6652271331,0.0,5.23097595034,0.636691570159
6265,Hf,Cr,N3,0.0,0.0,0.86,5.46487346056,5.46487346056,5.46487346056,5.46487346056,0.0,3.98446616,0.590144409431
6266,Hf,Cr,O2F,0.0,0.0,1.36,5.95480576512,5.95480576512,5.95480576512,5.95480576512,5.0,5.34605903792,0.254700473958
6267,Hf,Cr,O2N,0.0,0.0,0.98,5.54222734032,5.54222734032,5.54222734032,5.54222734032,0.0,4.09008202094,0.526341502463
6268,Hf,Cr,O2S,0.0,0.0,0.96,5.37199415167,5.37199415167,5.37199415167,5.37199415167,0.0,2.86437330232,0.305342025853
6269,Hf,Cr,O3,0.0,0.0,0.94,5.58131391327,5.58131391327,5.58131391327,5.58131391327,0.0,4.66290986978,0.68400550324
6270,Hf,Cr,OFN,0.0,0.0,1.3,5.91310358646,5.91310358646,5.91310358646,5.91310358646,5.0,5.42526012719,0.313078572166
6271,Hf,Cr,ON2,0.0,0.0,0.74,5.50341449507,5.50341449507,5.50341449507,5.50341449507,0.0,5.12690482957,0.985127067166
6272,Hf,Cs,N3,0.0,0.0,3.92,4.91541675242,4.91541675242,4.91541675242,4.91541675242,0.0,1.28091195476,8.51354415881e-06
6273,Hf,Cs,O2F,0.0,0.0,2.22,5.35608961973,5.35608961973,5.35608961973,5.35608961973,0.0,1.4894022721,0.00375248994874
6274,Hf,Cs,O2N,0.0,0.0,3.54,4.98499321365,4.98499321365,4.98499321365,4.98499321365,0.0,1.04849936783,2.63459518427e-05
6275,Hf,Cs,O2S,0.0,0.0,3.88,4.83187584078,4.83187584078,4.83187584078,4.83187584078,0.0,1.70939774112,1.306885071e-05
6276,Hf,Cs,O3,0.0,0.0,1.92,5.02014989145,5.02014989145,5.02014989145,5.02014989145,0.0,1.01880686769,0.00705561024418
6277,Hf,Cs,OFN,0.0,0.0,2.54,5.318580318,5.318580318,5.318580318,5.318580318,0.0,1.30308489327,0.00107956581148
6278,Hf,Cs,ON2,0.0,0.0,4.08,4.95008274204,4.95008274204,4.95008274204,4.95008274204,0.0,1.15164668804,4.37231415321e-06
6279,Hf,Cu,N3,0.0,0.0,1.56,5.67188119123,5.67188119123,5.67188119123,5.67188119123,0.0,4.47688989078,0.109737112368
6280,Hf,Cu,O2F,0.0,0.0,1.68,6.18037198122,6.18037198122,6.18037198122,6.18037198122,5.0,5.11417417564,0.0839853139203
